date,region_code,hospitalized,new_positives,deceased,swabs
2023-03-15,01,177,206,13832,21491613
2023-03-15,16,79,162,9678,13863483
2023-03-15,20,109,69,2933,5433257
2023-03-15,19,208,182,12717,16591251
2023-03-15,09,144,227,11608,16667337
2023-03-15,10,68,88,2462,5030623
2023-03-15,02,2,4,567,590082
2023-03-15,05,302,588,16708,37273023
2023-03-16,13,60,89,3941,7421879
2023-03-16,17,6,10,1022,1330847
2023-03-16,18,69,53,3359,4267958
2023-03-16,15,200,319,11816,20576723
2023-03-16,08,445,276,19320,19379775
2023-03-16,06,86,80,6019,7689571
2023-03-16,12,416,468,12829,26240718
2023-03-16,07,98,70,5892,6874815
2023-03-16,03,186,649,45652,45217546
2023-03-16,11,28,49,4406,3730097
2023-03-16,14,4,6,720,801133
2023-03-16,05,29,49,1611,5579811
2023-03-16,05,36,37,1649,3037778
2023-03-16,01,179,146,13832,21497309
2023-03-16,16,80,161,9680,13868456
2023-03-16,20,106,64,2933,5434196
2023-03-16,19,196,133,12717,16596905
2023-03-16,09,143,209,11611,16671035
2023-03-16,10,67,84,2463,5031371
2023-03-16,02,2,2,567,590203
2023-03-16,05,291,512,16711,37288928
2023-03-17,13,63,84,3941,7423195
2023-03-17,17,10,16,1022,1331109
2023-03-17,18,74,87,3360,4269585
2023-03-17,15,196,233,11818,20582643
2023-03-17,08,446,262,19321,19383128
2023-03-17,06,80,78,6021,7690760
2023-03-17,12,395,404,12829,26247148
2023-03-17,07,99,117,5892,6878582
2023-03-17,03,189,638,45658,45226257
2023-03-17,11,23,55,4409,3730384
2023-03-17,14,2,4,720,801476
2023-03-17,05,32,45,1611,5580309
2023-03-17,05,38,40,1649,3038099
2023-03-17,01,171,188,13832,21505209
2023-03-17,16,75,113,9682,13872062
2023-03-17,20,115,54,2933,5434970
2023-03-17,19,183,129,12717,16601905
2023-03-17,09,143,208,11615,16673775
2023-03-17,10,67,47,2463,5032205
2023-03-17,02,2,5,567,590272
2023-03-17,05,287,478,16714,37302189
2023-03-18,13,61,61,3942,7424070
2023-03-18,17,10,15,1022,1331314
2023-03-18,18,77,56,3362,4270916
2023-03-18,15,185,222,11820,20587446
2023-03-18,08,442,203,19321,19385719
2023-03-18,06,65,82,6021,7691950
2023-03-18,12,401,391,12829,26252613
2023-03-18,07,91,92,5893,6881716
2023-03-18,03,190,587,45665,45234374
2023-03-18,11,21,47,4409,3730583
2023-03-18,14,2,4,720,801756
2023-03-18,05,34,50,1611,5580872
2023-03-18,05,39,40,1649,3038409
2023-03-18,01,156,146,13833,21513075
2023-03-18,16,71,128,9684,13875083
2023-03-18,20,108,33,2933,5435407
2023-03-18,19,179,107,12718,16607377
2023-03-18,09,135,157,11617,16675815
2023-03-18,10,66,62,2464,5032766
2023-03-18,02,2,7,567,590336
2023-03-18,05,283,505,16715,37315869
2023-03-19,13,60,49,3942,7425310
2023-03-19,17,9,9,1022,1331499
2023-03-19,18,72,56,3362,4272089
2023-03-19,15,178,141,11820,20591555
2023-03-19,08,441,169,19321,19387734
2023-03-19,06,71,54,6019,7692705
2023-03-19,12,404,307,12829,26257968
2023-03-19,07,93,48,5893,6883080
2023-03-19,03,180,411,45669,45240183
2023-03-19,11,20,43,4409,3730805
2023-03-19,14,4,19,720,801979
2023-03-19,05,38,28,1611,5581148
2023-03-19,05,42,21,1649,3038635
2023-03-19,01,162,114,13833,21517454
2023-03-19,16,72,78,9684,13878310
2023-03-19,20,109,24,2933,5436012
2023-03-19,19,177,109,12721,16611016
2023-03-19,09,134,135,11618,16678225
2023-03-19,10,70,42,2464,5033428
2023-03-19,02,2,1,567,590441
2023-03-19,05,286,305,16716,37323055
2023-03-20,13,63,50,3942,7425710
2023-03-20,17,10,7,1022,1331663
2023-03-20,18,78,39,3362,4273115
2023-03-20,15,182,104,11820,20594342
2023-03-20,08,460,120,19323,19389702
2023-03-20,06,77,17,6024,7693273
2023-03-20,12,400,223,12832,26262934
2023-03-20,07,92,29,5894,6884079
2023-03-20,03,175,183,45675,45243356
2023-03-20,11,19,10,4410,3730906
2023-03-20,14,3,8,720,802114
2023-03-20,05,36,23,1611,5581399
2023-03-20,05,42,10,1649,3038805
2023-03-20,01,150,101,13833,21521662
2023-03-20,16,72,33,9684,13879546
2023-03-20,20,111,8,2933,5436195
2023-03-20,19,179,38,12722,16613113
2023-03-20,09,138,48,11618,16679040
2023-03-20,10,72,24,2466,5033671
2023-03-20,02,2,3,567,590504
2023-03-20,05,272,101,16716,37324331
2023-03-21,13,59,139,3944,7427749
2023-03-21,17,11,16,1022,1331969
2023-03-21,18,83,98,3364,4275180
2023-03-21,15,184,403,11823,20602003
2023-03-21,08,448,213,19327,19393214
2023-03-21,06,81,134,6024,7695183
2023-03-21,12,387,634,12834,26273312
2023-03-21,07,92,135,5894,6886331
2023-03-21,03,178,1121,45684,45257675
2023-03-21,11,19,60,4410,3731321
2023-03-21,14,3,7,720,802389
2023-03-21,05,45,102,1611,5582292
2023-03-21,05,38,70,1649,3039265
2023-03-21,01,152,320,13833,21530582
2023-03-21,16,71,213,9691,13885085
2023-03-21,20,102,100,2933,5437415
2023-03-21,19,176,200,12724,16620140
2023-03-21,09,143,291,11623,16682989
2023-03-21,10,68,80,2468,5034687
2023-03-21,02,5,8,567,590646
2023-03-21,05,264,843,16724,37344287
2023-03-22,13,59,107,3945,7429392
2023-03-22,17,13,12,1022,1332241
2023-03-22,18,78,55,3365,4277044
2023-03-22,15,171,313,11827,20609143
2023-03-22,08,448,287,19328,19396575
2023-03-22,06,79,78,6026,7696609
2023-03-22,12,377,528,12834,26283103
2023-03-22,07,93,95,5894,6888357
2023-03-22,03,212,726,45688,45268059
2023-03-22,11,19,61,4411,3731666
2023-03-22,14,3,5,720,802637
2023-03-22,05,48,64,1611,5582943
2023-03-22,05,41,57,1649,3039623
2023-03-22,01,151,237,13834,21537110
2023-03-22,16,75,114,9693,13888325
2023-03-22,20,100,75,2934,5438312
2023-03-22,19,180,127,12724,16625716
2023-03-22,09,137,188,11629,16686088
2023-03-22,10,70,83,2468,5035553
2023-03-22,02,5,5,567,590733
2023-03-22,05,257,648,16730,37359691
2023-03-23,13,57,77,3946,7431063
2023-03-23,17,14,17,1022,1332520
2023-03-23,18,72,66,3365,4278757
2023-03-23,15,172,297,11827,20615910
2023-03-23,08,432,247,19333,19399796
2023-03-23,06,77,80,6026,7697996
2023-03-23,12,393,423,12838,26291295
2023-03-23,07,84,78,5895,6889904
2023-03-23,03,213,714,45700,45278074
2023-03-23,11,19,46,4411,3731985
2023-03-23,14,3,4,720,803005
2023-03-23,05,50,54,1611,5583618
2023-03-23,05,32,42,1649,3039921
2023-03-23,01,156,221,13834,21543227
2023-03-23,16,74,156,9695,13892182
2023-03-23,20,100,50,2934,5439090
2023-03-23,19,169,154,12729,16631230
2023-03-23,09,130,190,11630,16689179
2023-03-23,10,71,66,2468,5036350
2023-03-23,02,6,2,568,590847
2023-03-23,05,260,598,16732,37373259
2023-03-24,13,53,84,3946,7432522
2023-03-24,17,13,12,1022,1332738
2023-03-24,18,69,73,3367,4280281
2023-03-24,15,182,311,11828,20621653
2023-03-24,08,424,243,19336,19402427
2023-03-24,06,86,93,6026,7699194
2023-03-24,12,383,450,12839,26298612
2023-03-24,07,84,88,5897,6891350
2023-03-24,03,220,679,45704,45286836
2023-03-24,11,25,47,4413,3732275
2023-03-24,14,4,3,720,803086
2023-03-24,05,54,29,1611,5584068
2023-03-24,05,38,51,1649,3040246
2023-03-24,01,162,129,13834,21547161
2023-03-24,16,69,145,9697,13895823
2023-03-24,20,89,71,2934,5439769
2023-03-24,19,169,127,12730,16636294
2023-03-24,09,131,151,11630,16691552
2023-03-24,10,68,60,2470,5037014
2023-03-24,02,8,2,568,590906
2023-03-24,05,257,508,16734,37385756
2023-03-25,13,46,76,3946,7433481
2023-03-25,17,12,10,1022,1332915
2023-03-25,18,67,54,3367,4281527
2023-03-25,15,178,333,11830,20628629
2023-03-25,08,417,182,19338,19404923
2023-03-25,06,88,76,6030,7700264
2023-03-25,12,358,425,12839,26303859
2023-03-25,07,82,70,5897,6892849
2023-03-25,03,234,598,45713,45294940
2023-03-25,11,24,33,4413,3732448
2023-03-25,14,3,16,720,803545
2023-03-25,05,48,46,1611,5584640
2023-03-25,05,34,29,1649,3040519
2023-03-25,01,166,259,13834,21560612
2023-03-25,16,75,207,9698,13900128
2023-03-25,20,80,36,2934,5440099
2023-03-25,19,169,124,12730,16640580
2023-03-25,09,128,165,11630,16693634
2023-03-25,10,68,70,2470,5037642
2023-03-25,02,8,4,568,590955
2023-03-25,05,258,547,16735,37396292
2023-03-26,13,46,50,3946,7434650
2023-03-26,17,11,9,1022,1333065
2023-03-26,18,65,48,3367,4282750
2023-03-26,15,181,189,11831,20632753
2023-03-26,08,406,192,19338,19406760
2023-03-26,06,93,38,6031,7700988
2023-03-26,12,349,283,12839,26308731
2023-03-26,07,90,46,5897,6893741
2023-03-26,03,226,413,45717,45300721
2023-03-26,11,23,42,4414,3732665
2023-03-26,14,3,6,720,803710
2023-03-26,05,44,23,1611,5584902
2023-03-26,05,35,27,1649,3040733
2023-03-26,01,167,94,13834,21563260
2023-03-26,16,75,42,9698,13901820
2023-03-26,20,75,28,2934,5440639
2023-03-26,19,169,90,12732,16643872
2023-03-26,09,131,112,11630,16695939
2023-03-26,10,66,50,2470,5038184
2023-03-26,02,8,6,568,591055
2023-03-26,05,253,280,16735,37401616
2023-03-27,13,48,56,3946,7435038
2023-03-27,17,11,7,1022,1333237
2023-03-27,18,66,42,3369,4283564
2023-03-27,15,183,108,11834,20635396
2023-03-27,08,411,100,19338,19408078
2023-03-27,06,96,26,6034,7701546
2023-03-27,12,346,197,12839,26312707
2023-03-27,07,99,23,5897,6894343
2023-03-27,03,222,185,45721,45303780
2023-03-27,11,23,14,4414,3732749
2023-03-27,14,3,3,720,803862
2023-03-27,05,46,8,1611,5585112
2023-03-27,05,33,13,1649,3040888
2023-03-27,01,175,160,13834,21570263
2023-03-27,16,75,53,9698,13902788
2023-03-27,20,75,29,2934,5440840
2023-03-27,19,171,33,12734,16646739
2023-03-27,09,118,58,11630,16696651
2023-03-27,10,67,23,2471,5038434
2023-03-27,02,5,2,568,591101
2023-03-27,05,253,90,16736,37403791
2023-03-28,13,52,132,3946,7436937
2023-03-28,17,11,15,1022,1333536
2023-03-28,18,71,93,3371,4285392
2023-03-28,15,182,447,11834,20643661
2023-03-28,08,405,192,19340,19411939
2023-03-28,06,96,130,6040,7703394
2023-03-28,12,339,530,12842,26322726
2023-03-28,07,100,150,5897,6896425
2023-03-28,03,231,1108,45726,45317274
2023-03-28,11,23,53,4415,3733175
2023-03-28,14,3,5,721,803872
2023-03-28,05,46,61,1611,5585938
2023-03-28,05,30,50,1649,3041319
2023-03-28,01,175,338,13834,21578972
2023-03-28,16,75,240,9702,13907270
2023-03-28,20,74,75,2936,5441893
2023-03-28,19,165,169,12737,16653655
2023-03-28,09,127,261,11633,16700443
2023-03-28,10,68,80,2473,5039527
2023-03-28,02,4,8,568,591218
2023-03-28,05,271,878,16740,37421908
2023-03-29,13,54,92,3947,7438291
2023-03-29,17,12,6,1022,1333798
2023-03-29,18,75,83,3372,4287135
2023-03-29,15,185,296,11836,20650326
2023-03-29,08,418,267,19340,19436017
2023-03-29,06,99,63,6041,7704612
2023-03-29,12,330,515,12846,26331855
2023-03-29,07,99,95,5897,6897927
2023-03-29,03,219,636,45726,45326813
2023-03-29,11,22,40,4416,3733496
2023-03-29,14,3,8,721,804405
2023-03-29,05,33,43,1612,5586526
2023-03-29,05,24,47,1649,3041639
2023-03-29,01,178,244,13834,21587744
2023-03-29,16,78,159,9705,13910979
2023-03-29,20,73,51,2937,5442666
2023-03-29,19,168,145,12739,16660620
2023-03-29,09,138,175,11639,16703208
2023-03-29,10,74,89,2473,5040439
2023-03-29,02,3,8,568,591305
2023-03-29,05,271,535,16740,37435503
2023-03-30,13,53,137,3948,7439726
2023-03-30,17,12,10,1022,1334024
2023-03-30,18,75,63,3374,4288776
2023-03-30,15,179,276,11840,20656430
2023-03-30,08,415,246,19340,19438923
2023-03-30,06,103,64,6042,7705836
2023-03-30,12,314,318,12847,26338992
2023-03-30,07,99,80,5897,6899493
2023-03-30,03,213,662,45736,45335887
2023-03-30,11,22,40,4416,3733787
2023-03-30,14,3,8,721,804575
2023-03-30,05,24,37,1612,5587191
2023-03-30,05,23,37,1650,3041943
2023-03-30,01,172,265,13834,21596645
2023-03-30,16,81,144,9705,13914930
2023-03-30,20,73,59,2938,5443442
2023-03-30,19,178,103,12739,16665510
2023-03-30,09,134,169,11639,16705923
2023-03-30,10,75,54,2475,5041122
2023-03-30,02,3,5,568,591421
2023-03-30,05,282,480,16746,37447451
2023-03-31,13,58,80,3948,7440884
2023-03-31,17,11,6,1023,1334215
2023-03-31,18,79,85,3375,4290277
2023-03-31,15,174,272,11842,20662108
2023-03-31,08,428,225,19343,19441555
2023-03-31,06,94,70,6045,7706976
2023-03-31,12,314,373,12849,26345443
2023-03-31,07,101,75,5899,6901009
2023-03-31,03,202,516,45747,45343453
2023-03-31,11,23,29,4418,3734033
2023-03-31,14,4,9,721,804879
2023-03-31,05,24,32,1612,5587621
2023-03-31,05,21,33,1650,3042208
2023-03-31,01,175,233,13835,21607030
2023-03-31,16,80,134,9710,13917913
2023-03-31,20,69,46,2938,5444066
2023-03-31,19,180,128,12742,16671130
2023-03-31,09,152,156,11644,16708148
2023-03-31,10,79,67,2475,5041824
2023-03-31,02,2,8,569,591490
2023-03-31,05,263,425,16746,37458262
2023-04-01,13,58,79,3948,7441989
2023-04-01,17,10,11,1024,1334374
2023-04-01,18,86,47,3376,4291585
2023-04-01,15,171,283,11842,20666879
2023-04-01,08,414,235,19344,19444077
2023-04-01,06,94,80,6045,7708148
2023-04-01,12,296,343,12849,26351915
2023-04-01,07,94,43,5899,6902150
2023-04-01,03,214,424,45752,45351171
2023-04-01,11,21,41,4418,3734202
2023-04-01,14,6,7,721,804972
2023-04-01,05,22,31,1612,5588109
2023-04-01,05,21,39,1650,3042476
2023-04-01,01,171,171,13835,21617525
2023-04-01,16,79,132,9712,13920659
2023-04-01,20,74,35,2938,5444437
2023-04-01,19,178,134,12742,16675741
2023-04-01,09,145,163,11649,16710101
2023-04-01,10,78,51,2475,5042306
2023-04-01,02,1,9,569,591549
2023-04-01,05,264,476,16755,37466015
2023-04-02,13,55,55,3948,7442977
2023-04-02,17,11,10,1024,1334531
2023-04-02,18,79,32,3377,4292684
2023-04-02,15,175,220,11842,20671091
2023-04-02,08,415,203,19344,19446000
2023-04-02,06,95,39,6046,7708894
2023-04-02,12,296,273,12850,26356156
2023-04-02,07,99,61,5899,6903394
2023-04-02,03,207,386,45756,45356931
2023-04-02,11,21,37,4419,3734437
2023-04-02,14,7,14,721,805343
2023-04-02,05,25,15,1612,5588331
2023-04-02,05,20,21,1650,3042664
2023-04-02,01,187,126,13835,21622132
2023-04-02,16,78,131,9713,13923443
2023-04-02,20,74,24,2938,5444969
2023-04-02,19,177,77,12743,16678938
2023-04-02,09,137,133,11649,16712615
2023-04-02,10,73,47,2476,5042808
2023-04-02,02,1,2,569,591633
2023-04-02,05,262,230,16756,37470899
2023-04-03,13,58,54,3948,7443443
2023-04-03,17,12,11,1024,1334743
2023-04-03,18,86,44,3378,4293624
2023-04-03,15,178,105,11843,20673588
2023-04-03,08,434,137,19346,19447370
2023-04-03,06,94,24,6047,7709495
2023-04-03,12,295,190,12855,26360873
2023-04-03,07,95,32,5900,6904102
2023-04-03,03,202,159,45756,45360197
2023-04-03,11,20,17,4419,3734518
2023-04-03,14,7,7,721,805492
2023-04-03,05,21,12,1612,5588589
2023-04-03,05,16,13,1650,3042825
2023-04-03,01,186,107,13836,21626241
2023-04-03,16,77,51,9713,13924679
2023-04-03,20,75,34,2938,5445141
2023-04-03,19,182,47,12746,16680954
2023-04-03,09,139,65,11649,16713446
2023-04-03,10,75,26,2476,5043084
2023-04-03,02,1,3,569,591683
2023-04-03,05,261,81,16756,37473767
2023-04-04,13,56,110,3948,7445258
2023-04-04,17,13,15,1024,1335010
2023-04-04,18,85,93,3378,4295298
2023-04-04,15,170,437,11846,20680467
2023-04-04,08,422,199,19352,19451363
2023-04-04,06,94,130,6049,7711264
2023-04-04,12,303,568,12858,26369061
2023-04-04,07,91,128,5900,6906084
2023-04-04,03,192,903,45760,45372156
2023-04-04,11,19,63,4420,3734943
2023-04-04,14,6,7,722,805594
2023-04-04,05,20,35,1612,5589367
2023-04-04,05,20,60,1650,3043267
2023-04-04,01,174,356,13839,21632813
2023-04-04,16,83,247,9713,13928920
2023-04-04,20,73,109,2938,5446199
2023-04-04,19,185,149,12749,16687329
2023-04-04,09,140,233,11656,16717387
2023-04-04,10,75,78,2477,5044092
2023-04-04,02,1,9,569,591796
2023-04-04,05,257,782,16761,37488017
2023-04-05,13,53,96,3948,7446667
2023-04-05,17,13,9,1024,1335224
2023-04-05,18,81,71,3380,4296871
2023-04-05,15,159,314,11846,20686817
2023-04-05,08,417,245,19357,19454386
2023-04-05,06,93,91,6052,7712626
2023-04-05,12,325,337,12860,26375801
2023-04-05,07,92,65,5901,6907569
2023-04-05,03,168,553,45765,45381049
2023-04-05,11,18,63,4421,3735368
2023-04-05,14,6,19,722,805947
2023-04-05,05,20,26,1612,5589886
2023-04-05,05,17,23,1650,3043543
2023-04-05,01,164,277,13839,21638589
2023-04-05,16,87,188,9714,13933006
2023-04-05,20,76,78,2939,5447023
2023-04-05,19,190,112,12749,16692980
2023-04-05,09,145,164,11659,16720136
2023-04-05,10,81,77,2477,5045631
2023-04-05,02,1,2,569,591888
2023-04-05,05,251,486,16767,37499651
2023-04-06,13,53,120,3948,7448002
2023-04-06,17,13,12,1024,1335445
2023-04-06,18,84,73,3381,4298249
2023-04-06,15,159,253,11847,20692604
2023-04-06,08,406,225,19359,19457322
2023-04-06,06,100,31,6052,7713636
2023-04-06,12,305,326,12861,26384358
2023-04-06,07,90,54,5901,6908856
2023-04-06,03,167,520,45767,45389154
2023-04-06,11,17,27,4421,3735486
2023-04-06,14,4,10,722,806039
2023-04-06,05,28,39,1612,5590433
2023-04-06,05,17,26,1650,3043822
2023-04-06,01,159,241,13839,21643455
2023-04-06,16,90,124,9714,13936278
2023-04-06,20,76,51,2939,5447646
2023-04-06,19,195,93,12749,16697523
2023-04-06,09,152,142,11661,16722930
2023-04-06,10,73,66,2478,5047696
2023-04-06,02,6,4,569,591995
2023-04-06,05,245,440,16768,37509864
2023-04-07,13,55,76,3948,7449093
2023-04-07,17,13,14,1024,1335666
2023-04-07,18,86,94,3381,4299668
2023-04-07,15,147,210,11848,20697035
2023-04-07,08,397,211,19359,19459785
2023-04-07,06,85,155,6053,7715256
2023-04-07,12,299,392,12863,26388635
2023-04-07,07,83,72,5903,6909991
2023-04-07,03,193,550,45768,45395866
2023-04-07,11,26,38,4423,3735704
2023-04-07,14,7,16,722,806356
2023-04-07,05,28,20,1613,5590779
2023-04-07,05,19,28,1650,3044095
2023-04-07,01,168,259,13839,21648601
2023-04-07,16,84,150,9718,13938829
2023-04-07,20,76,49,2939,5448132
2023-04-07,19,202,109,12749,16701722
2023-04-07,09,156,123,11665,16724939
2023-04-07,10,71,46,2478,5048296
2023-04-07,02,5,3,570,592069
2023-04-07,05,240,376,16768,37517391
2023-04-08,13,57,100,3948,7449926
2023-04-08,17,13,13,1024,1335807
2023-04-08,18,82,60,3382,4300689
2023-04-08,15,149,245,11849,20700457
2023-04-08,08,389,193,19360,19461971
2023-04-08,06,81,72,6055,7716104
2023-04-08,12,280,335,12864,26393457
2023-04-08,07,77,54,5903,6910882
2023-04-08,03,203,496,45772,45402048
2023-04-08,11,26,33,4423,3735869
2023-04-08,14,8,7,722,806488
2023-04-08,05,26,20,1614,5591187
2023-04-08,05,21,22,1650,3044321
2023-04-08,01,184,135,13839,21651134
2023-04-08,16,84,137,9723,13941045
2023-04-08,20,70,47,2939,5448448
2023-04-08,19,204,76,12750,16706334
2023-04-08,09,156,130,11666,16726469
2023-04-08,10,65,63,2479,5048784
2023-04-08,02,5,3,570,592116
2023-04-08,05,231,430,16771,37525016
2023-04-09,13,55,66,3948,7450706
2023-04-09,17,16,8,1024,1335927
2023-04-09,18,77,37,3384,4301630
2023-04-09,15,149,204,11849,20703436
2023-04-09,08,396,173,19360,19463541
2023-04-09,06,84,54,6055,7716765
2023-04-09,12,309,307,12864,26397024
2023-04-09,07,89,83,5903,6911558
2023-04-09,03,191,373,45772,45406497
2023-04-09,11,25,38,4423,3736020
2023-04-09,14,7,15,723,806682
2023-04-09,05,26,8,1614,5591394
2023-04-09,05,23,16,1650,3044498
2023-04-09,01,181,141,13839,21653365
2023-04-09,16,85,125,9723,13942688
2023-04-09,20,74,34,2939,5448756
2023-04-09,19,201,88,12751,16708883
2023-04-09,09,146,118,11667,16727965
2023-04-09,10,64,53,2479,5049210
2023-04-09,02,5,4,570,592182
2023-04-09,05,222,249,16772,37529341
2023-04-10,13,58,20,3948,7450939
2023-04-10,17,16,7,1024,1335979
2023-04-10,18,79,24,3385,4302146
2023-04-10,15,145,71,11849,20704580
2023-04-10,08,405,106,19360,19464761
2023-04-10,06,87,29,6057,7717229
2023-04-10,12,285,87,12864,26398253
2023-04-10,07,96,30,5903,6911903
2023-04-10,03,181,127,45772,45408698
2023-04-10,11,24,20,4424,3736096
2023-04-10,14,7,6,723,806877
2023-04-10,05,29,10,1614,5591600
2023-04-10,05,28,13,1650,3044627
2023-04-10,01,178,92,13839,21655168
2023-04-10,16,86,33,9723,13943493
2023-04-10,20,71,13,2939,5448822
2023-04-10,19,199,25,12751,16710007
2023-04-10,09,145,62,11668,16728675
2023-04-10,10,68,34,2479,5049416
2023-04-10,02,5,2,570,592228
2023-04-10,05,218,87,16773,37531147
2023-04-11,13,63,81,3948,7451475
2023-04-11,17,16,7,1025,1336232
2023-04-11,18,81,58,3387,4303211
2023-04-11,15,154,127,11854,20707015
2023-04-11,08,422,99,19367,19466173
2023-04-11,06,100,38,6057,7717906
2023-04-11,12,323,194,12865,26403829
2023-04-11,07,102,35,5903,6912639
2023-04-11,03,155,184,45775,45412314
2023-04-11,11,23,18,4424,3736266
2023-04-11,14,7,3,723,806897
2023-04-11,05,31,17,1614,5591896
2023-04-11,05,29,17,1650,3044802
2023-04-11,01,178,130,13839,21657478
2023-04-11,16,87,62,9723,13944756
2023-04-11,20,73,71,2939,5449090
2023-04-11,19,199,47,12753,16711807
2023-04-11,09,151,87,11668,16729891
2023-04-11,10,71,38,2479,5049747
2023-04-11,02,5,4,571,592292
2023-04-11,05,217,128,16773,37534474
2023-04-12,13,63,205,3948,7453848
2023-04-12,17,17,30,1025,1336565
2023-04-12,18,80,157,3388,4305423
2023-04-12,15,169,731,11858,20716164
2023-04-12,08,432,279,19372,19470355
2023-04-12,06,95,117,6058,7719677
2023-04-12,12,319,712,12866,26412139
2023-04-12,07,102,137,5903,6914423
2023-04-12,03,189,1342,45778,45426358
2023-04-12,11,23,101,4424,3736719
2023-04-12,14,7,21,723,807098
2023-04-12,05,28,76,1614,5592611
2023-04-12,05,28,44,1650,3045175
2023-04-12,01,181,532,13839,21664439
2023-04-12,16,89,326,9727,13950110
2023-04-12,20,90,148,2939,5450283
2023-04-12,19,204,233,12754,16723461
2023-04-12,09,163,406,11669,16734408
2023-04-12,10,81,132,2479,5050916
2023-04-12,02,5,5,571,592416
2023-04-12,05,206,972,16778,37549958
2023-04-13,13,64,154,3949,7455378
2023-04-13,17,14,23,1025,1336939
2023-04-13,18,77,120,3389,4307106
2023-04-13,15,170,504,11867,20722466
2023-04-13,08,436,381,19375,19473191
2023-04-13,06,100,116,6059,7721012
2023-04-13,12,321,479,12867,26419413
2023-04-13,07,112,103,5903,6915796
2023-04-13,03,209,896,45781,45436296
